file,row_index,target_value,value_type,data_Marital status,data_Application mode,data_Application order,data_Course,data_Daytime/evening attendance	,data_Previous qualification,data_Previous qualification (grade),data_Nacionality,data_Mother's qualification,data_Father's qualification,data_Mother's occupation,data_Father's occupation,data_Admission grade,data_Displaced,data_Educational special needs,data_Debtor,data_Tuition fees up to date,data_Gender,data_Scholarship holder,data_Age at enrollment,data_International,data_Curricular units 1st sem (credited),data_Curricular units 1st sem (enrolled),data_Curricular units 1st sem (evaluations),data_Curricular units 1st sem (approved),data_Curricular units 1st sem (grade),data_Curricular units 1st sem (without evaluations),data_Curricular units 2nd sem (credited),data_Curricular units 2nd sem (enrolled),data_Curricular units 2nd sem (evaluations),data_Curricular units 2nd sem (approved),data_Curricular units 2nd sem (grade),data_Curricular units 2nd sem (without evaluations),data_Unemployment rate,data_Inflation rate,data_GDP,data_Target,data_First_Sem_Success_Rate,data_Second_Sem_Success_Rate
train_cleaned.csv,401,0.0,float64,1,44,1.0,8378.5,1,1,150.0,1,4,4,2.0,2.0,150.0,0,0,0,1,1,0,25,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Graduate,0.0,0.0
train_cleaned.csv,405,0.0,float64,1,1,1.0,9254.0,1,1,162.5,1,2,1,2.0,3.0,157.7,0,0,0,1,1,0,34,0,0,6,13,2.0,13.5,0,0,6,6,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.3333327777787037,0.0
train_cleaned.csv,407,0.0,float64,1,17,2.0,8378.5,1,1,142.0,1,3,1,2.0,6.0,139.4,1,0,0,1,0,1,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Graduate,0.0,0.0
train_cleaned.csv,410,0.0,float64,1,17,3.5,9238.0,1,1,133.1,1,1,19,9.0,5.0,95.0,1,0,0,1,0,1,19,0,0,6,12,6.0,11.666666666666666,0,0,6,7,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.9999983333361112,0.0
train_cleaned.csv,415,0.0,float64,1,1,1.0,9085.0,1,1,123.0,1,1,1,4.0,9.0,116.7,1,0,0,1,1,1,20,0,0,6,10,4.0,13.2,0,0,6,8,0,6.9375,0,12.4,0.5,1.79,Dropout,0.6666655555574075,0.0
train_cleaned.csv,418,0.0,float64,1,39,1.0,9003.0,1,1,162.5,1,1,37,6.0,6.0,160.55,0,0,0,1,0,0,34,0,0,2,1,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,8.9,1.4,3.51,Enrolled,0.0,0.0
train_cleaned.csv,419,0.0,float64,1,1,1.0,9238.0,1,1,116.0,1,38,19,8.0,10.0,110.8,1,0,0,1,1,0,19,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,423,0.0,float64,1,39,2.0,9147.0,1,1,133.1,1,19,38,9.0,9.0,102.5,0,0,0,1,1,0,26,0,0,4,4,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,435,0.0,float64,1,39,1.0,8378.5,1,1,145.0,1,3,1,2.0,10.0,114.5,1,0,0,1,1,0,24,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Graduate,0.0,0.0
train_cleaned.csv,446,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,37,38,9.0,9.0,148.5,0,0,0,1,1,0,34,0,0,6,6,4.0,12.25,0,0,5,5,0,6.9375,0,11.1,0.6,2.02,Dropout,0.6666655555574075,0.0
train_cleaned.csv,451,0.0,float64,1,39,1.0,9991.0,1,1,140.0,1,37,37,9.0,5.0,140.0,0,0,0,1,0,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,453,0.0,float64,1,39,2.0,9991.0,1,1,133.1,1,19,38,9.0,9.0,102.5,0,0,0,1,1,0,27,0,0,5,10,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,456,0.0,float64,1,17,2.0,9773.0,1,1,133.1,1,3,5,0.0,2.0,125.8,1,0,0,1,1,1,22,0,0,4,8,0.0,7.401499999999999,0,0,4,8,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,457,0.0,float64,1,39,1.0,9500.0,1,1,140.0,1,19,19,9.0,7.0,110.5,0,0,0,1,0,0,31,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,458,0.0,float64,1,18,1.0,9500.0,1,1,128.0,1,19,1,9.0,4.0,125.8,0,0,0,1,0,1,20,0,0,8,8,0.0,7.401499999999999,0,0,8,8,0,6.9375,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
train_cleaned.csv,461,0.0,float64,1,1,1.0,9085.0,1,1,133.1,1,3,1,4.0,9.0,105.0,1,0,0,1,1,0,21,0,0,6,15,3.0,11.25,0,0,6,9,0,6.9375,0,12.4,0.5,1.79,Enrolled,0.4999991666680556,0.0
train_cleaned.csv,476,0.0,float64,1,39,1.0,9254.0,1,1,133.1,1,19,1,4.0,1.0,101.0,0,0,0,1,0,0,25,0,0,6,6,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,487,0.0,float64,1,39,1.0,9147.0,1,1,120.0,1,37,37,9.0,9.0,110.0,0,0,0,1,1,0,32,0,0,5,9,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,494,0.0,float64,1,17,1.0,9070.0,1,1,134.0,1,1,1,5.0,0.0,133.3,1,0,0,1,1,0,18,0,0,6,7,5.0,10.8,0,0,6,6,0,6.9375,0,7.6,2.6,0.32,Dropout,0.8333319444467593,0.0
train_cleaned.csv,495,0.0,float64,1,39,1.0,9991.0,1,1,110.0,1,37,37,9.0,9.0,121.8,0,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,498,0.0,float64,1,43,1.0,9147.0,1,1,151.0,1,1,3,1.0,1.0,111.0,0,0,0,1,1,0,28,0,0,5,9,2.0,10.0,0,0,5,9,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.3999992000016,0.0
train_cleaned.csv,504,0.0,float64,1,1,2.0,8378.5,1,1,129.0,1,37,37,9.0,9.0,122.0,1,0,0,1,1,0,22,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,509,0.0,float64,1,39,1.0,8378.5,1,1,155.0,1,19,37,4.0,5.0,117.5,0,0,0,1,0,0,34,0,0,6,6,4.0,13.25,0,0,6,6,0,6.9375,0,12.7,3.7,-1.7,Enrolled,0.6666655555574075,0.0
train_cleaned.csv,513,0.0,float64,1,17,1.0,9085.0,1,1,127.0,1,19,38,16.5,16.5,117.6,0,0,0,1,0,0,18,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,523,0.0,float64,1,17,1.0,9147.0,1,1,139.0,1,1,38,6.0,6.0,143.6,1,0,0,1,1,0,18,0,0,5,9,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Enrolled,0.0,0.0
train_cleaned.csv,525,0.0,float64,1,1,1.0,8378.5,1,1,141.0,1,19,19,5.0,10.0,135.8,1,0,0,1,1,0,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,528,0.0,float64,1,39,1.0,9147.0,1,1,133.1,1,37,37,9.0,9.0,120.0,0,0,0,1,0,0,25,0,0,5,0,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,531,0.0,float64,1,39,1.0,9500.0,1,1,133.1,1,38,19,9.0,9.0,128.0,1,0,0,1,1,0,32,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,534,0.0,float64,1,17,1.0,9670.0,1,1,109.0,1,1,1,4.0,4.0,108.0,0,0,0,1,1,0,19,0,0,5,10,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Enrolled,0.0,0.0
train_cleaned.csv,536,0.0,float64,1,7,1.0,8378.5,1,1,162.5,1,19,19,4.0,4.0,160.55,0,0,0,1,0,0,27,0,0,5,5,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,555,0.0,float64,1,39,1.0,9670.0,1,1,130.0,1,37,37,9.0,0.0,158.0,0,0,0,1,0,0,34,0,0,6,7,4.0,13.5,0,0,6,6,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.6666655555574075,0.0
train_cleaned.csv,558,0.0,float64,1,43,1.0,9991.0,1,1,130.0,1,3,1,2.0,9.0,130.0,0,0,0,1,1,0,33,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,559,0.0,float64,1,39,1.0,9147.0,1,1,120.0,1,37,1,9.0,1.0,122.7,0,0,0,1,0,0,25,0,0,5,5,0.0,7.401499999999999,0,0,5,9,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,575,0.0,float64,1,1,1.0,9130.0,1,1,132.0,1,6,6,0.0,4.0,119.1,1,0,0,1,0,0,29,0,0,5,10,1.0,13.0,0,0,5,14,0,6.9375,0,10.8,1.4,1.74,Dropout,0.1999996000008,0.0
train_cleaned.csv,584,0.0,float64,1,39,1.0,9853.0,1,1,133.1,1,19,4,9.0,4.0,116.0,1,0,0,1,0,0,29,0,0,7,14,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,592,0.0,float64,1,17,3.5,9773.0,1,1,127.0,1,2,37,9.0,9.0,115.8,1,0,0,1,0,0,19,0,0,6,6,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,593,0.0,float64,1,51,1.0,9238.0,1,1,141.0,1,1,1,5.0,9.0,125.0,0,0,0,1,1,0,22,0,0,6,6,0.0,7.401499999999999,0,0,6,7,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,596,0.0,float64,1,1,1.0,8378.5,1,1,135.0,1,1,19,3.0,9.0,137.1,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.7,3.7,-1.7,Graduate,0.0,0.0
train_cleaned.csv,598,0.0,float64,1,1,1.0,8378.5,1,1,131.0,1,19,19,9.0,9.0,134.9,1,0,0,1,0,0,20,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,600,0.0,float64,1,17,2.0,8378.5,1,1,146.0,1,3,3,3.0,3.0,155.1,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Graduate,0.0,0.0
train_cleaned.csv,608,0.0,float64,1,39,1.0,9991.0,1,1,130.0,1,1,38,4.0,9.0,115.0,0,0,0,1,1,0,25,0,0,5,7,0.0,7.401499999999999,0,0,5,8,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,609,0.0,float64,1,39,1.0,9119.0,1,1,130.0,1,1,38,16.5,16.5,143.4,0,0,0,1,1,0,29,0,0,3,3,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,612,0.0,float64,1,1,1.0,8378.5,1,1,133.1,1,38,37,5.0,5.0,136.0,1,0,0,1,1,0,22,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,617,0.0,float64,1,1,3.0,8378.5,1,1,115.0,1,9,1,6.0,6.0,108.7,1,0,0,1,0,0,21,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,619,0.0,float64,1,39,1.0,9991.0,1,1,133.1,1,37,37,9.0,9.0,143.2,0,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,628,0.0,float64,1,39,1.0,9119.0,1,1,102.5,1,37,37,9.0,8.0,160.0,0,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,633,0.0,float64,1,39,1.0,9991.0,1,1,102.5,1,37,37,9.0,6.0,153.5,0,0,0,1,1,0,31,0,0,5,9,0.0,7.401499999999999,0,0,5,6,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,636,0.0,float64,1,1,3.5,9670.0,1,1,127.0,1,1,1,7.0,7.0,116.5,1,0,0,1,0,0,20,0,0,6,7,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,639,0.0,float64,1,39,1.0,9085.0,1,1,140.0,1,38,38,9.0,10.0,150.0,0,0,0,1,1,0,34,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,644,0.0,float64,1,39,1.0,9670.0,1,1,133.1,1,37,37,5.0,3.0,110.0,0,0,0,1,1,0,26,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,645,0.0,float64,1,1,2.0,9773.0,1,1,127.0,1,1,19,4.0,5.0,120.4,1,0,0,1,0,0,18,0,0,5,7,2.0,10.0,0,0,2,1,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.3999992000016,0.0
train_cleaned.csv,656,0.0,float64,1,43,1.0,8378.5,1,1,144.0,1,19,19,9.0,4.0,121.6,0,0,0,1,1,0,22,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,13.9,-0.3,0.79,Enrolled,0.0,0.0
train_cleaned.csv,659,0.0,float64,1,43,1.0,9773.0,1,1,160.0,1,37,37,5.0,0.0,160.0,0,0,0,1,1,0,34,0,0,4,4,0.0,7.401499999999999,0,0,4,4,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,671,0.0,float64,1,39,1.0,9119.0,1,1,120.0,1,37,38,9.0,8.0,100.0,0,0,0,1,1,0,24,0,0,5,11,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,676,0.0,float64,1,39,2.0,9670.0,1,1,133.1,1,19,1,16.5,16.5,103.0,0,0,0,1,1,0,34,0,0,6,6,0.0,7.401499999999999,0,0,6,9,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,681,0.0,float64,1,7,1.0,9991.0,1,1,120.0,1,1,19,4.0,9.0,120.0,0,0,0,1,0,0,24,0,0,5,5,0.0,7.401499999999999,0,0,5,6,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,689,0.0,float64,1,18,3.5,8378.5,1,1,134.0,1,3,19,2.0,4.0,120.7,1,0,0,1,0,0,23,0,0,6,8,4.0,11.0,0,0,6,6,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.6666655555574075,0.0
train_cleaned.csv,693,0.0,float64,1,1,1.0,8378.5,1,1,139.0,1,37,37,9.0,9.0,124.0,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,7.6,2.6,0.32,Graduate,0.0,0.0
train_cleaned.csv,694,0.0,float64,1,39,1.0,9085.0,1,1,133.1,1,37,37,4.0,8.0,140.0,0,0,0,1,0,0,34,0,0,6,11,3.0,12.666666666666666,0,0,6,7,0,6.9375,0,11.1,0.6,2.02,Dropout,0.4999991666680556,0.0
train_cleaned.csv,696,0.0,float64,1,43,1.0,9003.0,1,1,119.0,1,37,37,9.0,6.0,119.0,0,0,0,1,1,0,23,0,0,6,6,0.0,7.401499999999999,0,0,6,8,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,699,0.0,float64,1,17,3.5,9500.0,1,1,138.0,1,4,1,2.0,1.0,133.0,1,0,0,1,0,0,18,0,0,8,8,0.0,7.401499999999999,0,0,8,8,0,6.9375,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
train_cleaned.csv,705,0.0,float64,1,44,1.0,9003.0,1,1,140.0,1,38,1,16.5,16.5,140.0,1,0,0,1,1,0,26,0,0,6,6,0.0,7.401499999999999,0,0,6,7,0,6.9375,0,8.9,1.4,3.51,Enrolled,0.0,0.0
train_cleaned.csv,713,0.0,float64,1,39,1.0,9130.0,1,1,133.1,1,34,36,0.0,16.5,107.5,0,0,0,1,1,0,29,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,715,0.0,float64,1,39,1.0,9773.0,1,1,140.0,1,34,37,0.0,0.0,102.5,0,0,0,1,0,0,26,0,0,6,8,4.0,11.75,0,0,6,12,0,6.9375,0,7.6,2.6,0.32,Dropout,0.6666655555574075,0.0
train_cleaned.csv,723,0.0,float64,1,1,3.5,8378.5,1,1,139.0,1,19,3,9.0,2.0,136.9,1,0,0,1,1,1,19,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Graduate,0.0,0.0
train_cleaned.csv,726,0.0,float64,1,1,1.0,9130.0,1,1,110.0,1,3,19,2.0,9.0,105.5,1,0,0,1,0,0,19,0,0,6,0,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,11.1,0.6,2.02,Dropout,0.0,0.0
train_cleaned.csv,727,0.0,float64,1,42,1.0,9003.0,1,1,120.0,1,3,1,2.0,2.0,113.3,0,0,0,1,1,0,26,0,0,6,9,1.0,10.0,0,0,6,6,0,6.9375,0,12.4,0.5,1.79,Dropout,0.1666663888893518,0.0
train_cleaned.csv,734,0.0,float64,1,39,1.0,9991.0,1,1,133.1,1,19,39,5.0,3.0,121.7,0,0,0,1,0,0,31,0,0,5,7,0.0,7.401499999999999,0,0,5,7,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,738,0.0,float64,1,1,1.0,8378.5,1,1,110.0,1,3,2,3.0,3.0,117.0,1,0,0,1,1,0,21,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,9.4,-0.8,-3.12,Graduate,0.0,0.0
train_cleaned.csv,742,0.0,float64,1,39,1.0,9500.0,1,1,110.0,1,37,37,9.0,6.0,114.3,0,0,0,1,0,0,34,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,745,0.0,float64,1,43,1.0,8378.5,1,1,120.0,1,37,37,5.0,5.0,160.55,0,0,0,1,1,0,34,0,0,6,9,6.0,12.142857142857142,0,0,6,6,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.9999983333361112,0.0
train_cleaned.csv,748,0.0,float64,1,43,1.0,8378.5,1,1,140.0,1,38,37,9.0,7.0,140.0,0,0,0,1,1,0,25,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,755,0.0,float64,1,17,1.0,9119.0,1,1,132.0,1,37,37,9.0,6.0,119.4,1,0,0,1,1,0,21,0,0,5,8,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,758,0.0,float64,1,43,1.0,8378.5,1,1,140.0,1,37,37,9.0,9.0,140.0,1,0,0,1,0,0,34,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,759,0.0,float64,1,17,1.0,9670.0,1,1,133.1,1,34,3,7.0,2.0,130.6,1,0,0,1,1,0,23,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,769,0.0,float64,1,1,2.0,9147.0,1,1,121.0,1,19,19,9.0,9.0,126.3,1,0,0,1,0,0,20,0,0,5,12,1.0,10.0,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.1999996000008,0.0
train_cleaned.csv,770,0.0,float64,1,39,1.0,9147.0,1,1,130.0,1,1,19,9.0,9.0,109.9,0,0,0,1,0,0,29,0,0,4,4,0.0,7.401499999999999,0,0,5,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,776,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,37,37,9.0,7.0,100.0,0,0,0,1,1,1,33,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,15.5,2.8,-4.06,Dropout,0.0,0.0
train_cleaned.csv,783,0.0,float64,1,17,1.0,8378.5,1,1,133.0,1,1,1,6.0,7.0,134.8,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,12.4,0.5,1.79,Enrolled,0.0,0.0
train_cleaned.csv,784,0.0,float64,1,39,1.0,9238.0,1,1,133.1,1,34,34,0.0,0.0,118.0,0,0,0,1,0,0,34,0,0,6,12,0.0,7.401499999999999,0,0,5,10,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,786,0.0,float64,1,39,1.0,9003.0,1,1,160.0,1,1,37,16.5,16.5,140.0,0,0,0,1,1,0,27,0,0,6,6,0.0,7.401499999999999,0,0,6,6,0,6.9375,0,11.1,0.6,2.02,Enrolled,0.0,0.0
train_cleaned.csv,793,0.0,float64,1,7,1.0,9500.0,1,1,130.0,1,37,37,9.0,5.0,130.0,0,0,0,1,0,0,34,0,0,7,7,0.0,7.401499999999999,0,0,7,7,0,6.9375,0,16.2,0.3,-0.92,Dropout,0.0,0.0
train_cleaned.csv,797,0.0,float64,1,43,3.5,8378.5,1,1,110.0,1,34,34,0.0,0.0,110.0,0,0,0,1,1,0,34,0,0,6,12,0.0,7.401499999999999,0,0,5,10,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,799,0.0,float64,1,7,1.0,9500.0,1,1,140.0,1,3,1,4.0,4.0,140.0,0,0,0,1,0,0,26,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,802,0.0,float64,1,39,1.0,9500.0,1,1,133.1,1,1,19,3.0,3.0,154.3,0,0,0,1,0,0,32,0,0,7,0,0.0,7.401499999999999,0,0,8,0,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,805,0.0,float64,1,39,2.0,9556.0,1,1,133.1,1,38,37,7.0,7.0,101.5,1,0,0,1,0,0,24,0,0,7,0,0.0,7.401499999999999,0,0,7,0,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,812,0.0,float64,1,17,1.0,9254.0,1,1,128.0,1,19,38,9.0,9.0,118.2,0,0,0,1,0,0,19,0,0,5,5,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,8.9,1.4,3.51,Dropout,0.0,0.0
train_cleaned.csv,813,0.0,float64,1,43,1.0,9991.0,1,1,120.0,1,37,19,9.0,9.0,107.0,0,0,0,1,1,0,34,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,816,0.0,float64,1,1,1.0,8378.5,1,1,143.0,1,12,12,4.0,1.0,155.3,1,0,0,1,0,0,18,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,11.1,0.6,2.02,Graduate,0.0,0.0
train_cleaned.csv,818,0.0,float64,1,39,1.0,9085.0,1,1,133.1,1,34,34,0.0,0.0,128.2,0,0,0,1,0,0,25,0,0,5,5,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,820,0.0,float64,1,39,1.0,9254.0,1,1,133.1,1,34,34,0.0,0.0,120.0,0,0,0,1,1,0,34,0,0,6,12,0.0,7.401499999999999,0,0,6,12,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,839,0.0,float64,1,39,1.0,9130.0,1,1,133.1,1,12,36,16.5,16.5,128.2,0,0,0,1,1,1,30,0,0,5,13,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,843,0.0,float64,1,1,3.5,9085.0,1,1,121.0,1,38,37,9.0,8.0,114.0,1,0,0,1,0,0,19,0,0,5,12,0.0,7.401499999999999,0,0,5,8,0,6.9375,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
train_cleaned.csv,845,0.0,float64,1,39,1.0,9003.0,1,1,162.5,1,1,41,9.0,3.0,153.9,0,0,0,1,1,0,34,0,0,6,7,0.0,7.401499999999999,0,0,6,0,0,6.9375,0,12.4,0.5,1.79,Dropout,0.0,0.0
train_cleaned.csv,857,0.0,float64,1,39,1.0,9991.0,1,1,133.1,1,19,37,7.0,9.0,137.2,0,0,0,1,0,0,32,0,0,5,5,0.0,7.401499999999999,0,0,5,6,0,6.9375,0,10.8,1.4,1.74,Dropout,0.0,0.0
train_cleaned.csv,858,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,34,34,0.0,0.0,135.0,0,0,0,1,0,0,34,0,0,6,12,0.0,7.401499999999999,0,0,6,11,0,6.9375,0,7.6,2.6,0.32,Dropout,0.0,0.0
train_cleaned.csv,861,0.0,float64,1,39,1.0,9500.0,1,1,120.0,1,37,37,9.0,8.0,108.5,0,0,0,1,1,0,34,0,0,7,16,0.0,7.401499999999999,0,0,7,7,0,6.9375,0,13.9,-0.3,0.79,Dropout,0.0,0.0
train_cleaned.csv,868,0.0,float64,1,17,3.5,9670.0,1,1,110.0,1,19,37,9.0,16.5,106.1,1,0,0,1,0,1,18,0,0,6,6,1.0,11.0,0,0,6,0,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.1666663888893518,0.0
train_cleaned.csv,869,0.0,float64,1,7,1.0,9119.0,1,1,130.0,1,37,37,9.0,9.0,130.0,0,0,0,1,1,0,33,0,0,5,6,0.0,7.401499999999999,0,0,5,5,0,6.9375,0,12.7,3.7,-1.7,Dropout,0.0,0.0
train_cleaned.csv,874,0.0,float64,1,1,3.5,8378.5,1,1,131.0,1,19,19,4.0,4.0,119.8,1,0,0,1,0,0,22,0,0,2,0,0.0,7.401499999999999,0,0,2,0,0,6.9375,0,16.2,0.3,-0.92,Graduate,0.0,0.0
